0	0	5.03	15.5	-30.21
0	3	6.82	16.58	-28.41
0	6	8.62	17.65	-26.6
0	9	8.28	18.29	-27.1
0	12	7.95	18.92	-27.6
0	15	7.14	21.01	-28.08
0	18	6.34	23.09	-28.56
0	21	6.17	23.98	-29.0
0	24	5.99	24.88	-29.45
0	27	7.95	31.34	-26.03
0	30	9.9	37.8	-22.62
0	84	-9.95	15.06	-14.57
0	87	-10.1	16.12	-17.14
0	90	-10.26	17.18	-19.71
0	93	-10.52	17.04	-17.24
0	96	-10.78	16.9	-14.77
0	99	-14.01	15.28	-14.36
0	102	-17.25	13.66	-13.95
0	105	-17.88	13.41	-14.62
0	108	-18.5	13.16	-15.29
0	111	-18.51	13.69	-15.23
0	114	-18.52	14.23	-15.17
0	117	-18.36	16.93	-15.83
0	120	-18.19	19.64	-16.49
0	123	-18.52	20.73	-15.92
0	126	-18.84	21.83	-15.34
0	129	-19.76	22.72	-15.12
0	132	-20.68	23.62	-14.9
0	135	-21.15	22.55	-14.96
0	138	-21.62	21.48	-15.02
0	141	-19.5	21.41	-16.11
0	144	-16.16	18.47	-11.02
0	147	-13.94	19.79	-13.46
0	150	-11.73	21.11	-15.89
0	153	-12.05	23.54	-16.38
0	156	-12.37	25.98	-16.87
0	159	-14.73	30.65	-17.37
0	162	-17.1	35.33	-17.86
0	165	-21.86	30.85	-17.56
0	168	-26.63	26.37	-17.27
0	171	-26.83	23.23	-14.4
0	174	-27.03	20.08	-11.53
0	177	-25.66	16.41	-9.57
0	180	-24.29	12.73	-7.62
0	183	-22.86	11.93	-9.65
0	186	-21.43	11.12	-11.68
0	189	-14.26	14.02	-15.69
0	192	-7.09	16.93	-19.7
0	195	-5.12	20.29	-21.23
0	198	-3.15	23.66	-22.75
0	201	-5.06	25.42	-22.61
0	204	-6.98	27.19	-22.47
0	207	-7.8	25.5	-23.26
0	210	-8.62	23.82	-24.05
0	213	-6.39	25.01	-23.38
0	216	-4.15	26.2	-22.71
0	219	-8.35	24.26	-21.61
0	222	-12.55	22.32	-20.51
0	225	-10.81	23.31	-19.36
0	228	-9.08	24.3	-18.21
0	231	-12.65	24.34	-16.01
0	234	-16.21	24.37	-13.82
0	237	-18.3	22.17	-10.25
0	240	-20.39	19.97	-6.68
0	243	-17.16	19.09	-4.49
0	246	-13.93	18.21	-2.3
0	249	-12.69	18.88	-1.46
0	252	-11.45	19.55	-0.62
0	255	-10.82	22.75	-3.87
0	258	-10.19	25.95	-7.12
0	261	-12.14	29.0	-8.84
0	264	-14.09	32.05	-10.56
0	267	-15.0	32.88	-13.12
0	270	-15.92	33.71	-15.68
0	273	-19.59	31.26	-15.61
0	276	-23.26	28.81	-15.53
0	279	-21.79	23.8	-17.27
0	282	-20.32	18.8	-19.02
0	285	-16.31	17.1	-17.79
0	288	-12.3	15.41	-16.56
0	291	-12.5	14.66	-12.52
0	294	-12.7	13.92	-8.48
0	297	-14.03	14.95	-8.97
0	300	-15.36	15.98	-9.46
0	303	-14.38	18.26	-10.82
0	306	-13.41	20.54	-12.17
0	309	-10.0	21.79	-12.72
0	312	-6.58	23.05	-13.27
0	315	-6.55	22.73	-15.01
0	318	-6.52	22.41	-16.76
0	321	-8.0	20.53	-19.02
0	324	-9.49	18.65	-21.28
0	327	-9.13	14.88	-20.74
0	330	-8.78	11.1	-20.2
0	333	-7.7	15.16	-23.39
0	336	-6.62	19.21	-26.58
0	339	-3.27	20.87	-25.12
0	342	0.07	22.53	-23.66
0	408	-6.92	21.21	-9.5
0	411	-8.18	22.49	-8.67
0	414	-9.44	23.78	-7.84
0	417	-13.38	21.9	-6.63
0	420	-17.32	20.03	-5.42
0	423	-10.59	21.8	-8.16
0	426	-3.86	23.58	-10.89
0	429	-5.07	27.56	-15.0
0	432	-6.28	31.54	-19.1
0	435	-9.74	28.47	-21.28
0	438	-13.19	25.4	-23.46
0	441	-13.58	25.74	-22.54
0	444	-13.96	26.09	-21.62
0	447	-15.37	26.61	-21.58
0	450	-16.78	27.12	-21.54
0	453	-19.94	28.56	-23.12
0	456	-23.09	30.01	-24.69
0	459	-24.69	24.77	-24.04
0	462	-26.29	19.52	-23.4
0	465	-28.8	15.75	-19.2
0	468	-31.32	11.97	-15.01
0	471	-29.92	11.38	-13.23
0	474	-28.52	10.8	-11.45
0	477	-24.72	13.19	-14.06
0	480	-20.92	15.58	-16.68
0	483	-19.12	16.66	-19.45
0	486	-17.31	17.73	-22.23
0	489	-16.62	17.34	-25.9
0	492	-15.94	16.95	-29.56
0	495	-15.15	15.85	-31.82
0	498	-14.35	14.74	-34.08
3	0	11.79	12.35	-32.18
3	3	10.15	12.02	-32.19
3	6	8.51	11.69	-32.19
3	9	10.15	12.7	-30.67
3	12	11.8	13.7	-29.16
3	15	4.57	14.91	-30.74
3	18	4.14	22.93	-27.71
3	21	8.15	24.55	-27.41
3	24	4.75	28.17	-25.62
3	27	1.57	33.08	-28.0
3	30	2.74	39.11	-21.23
3	84	-5.96	11.87	-17.27
3	87	-9.99	8.91	-19.84
3	90	-13.17	16.67	-18.01
3	93	-10.47	14.88	-21.31
3	96	-8.52	17.9	-18.14
3	99	-9.02	15.1	-18.21
3	102	-12.29	14.33	-17.18
3	105	-12.94	11.87	-18.76
3	108	-16.41	12.65	-16.08
3	111	-16.36	10.09	-15.59
3	114	-16.18	13.13	-16.3
3	117	-16.19	11.06	-17.68
3	120	-16.94	15.47	-15.63
3	123	-19.33	14.31	-17.25
3	126	-19.46	17.63	-15.61
3	129	-20.38	17.24	-17.05
3	132	-21.09	20.01	-15.24
3	135	-22.96	18.19	-17.31
3	138	-22.49	21.31	-13.69
3	141	-22.8	17.97	-17.63
3	144	-16.77	19.91	-14.11
3	147	-16.36	18.87	-16.6
3	150	-13.82	20.53	-18.4
3	153	-11.53	21.21	-20.64
3	156	-13.52	25.3	-17.48
3	159	-16.75	27.26	-18.11
3	162	-18.31	30.48	-18.6
3	165	-21.36	24.22	-22.83
3	168	-22.42	26.71	-17.56
3	171	-23.93	20.14	-20.28
3	174	-24.14	21.76	-12.16
3	177	-23.17	14.56	-14.73
3	180	-22.43	15.33	-9.88
3	183	-20.41	9.39	-13.71
3	186	-19.94	12.61	-11.84
3	189	-11.8	11.99	-16.74
3	192	-8.12	14.47	-19.36
3	195	-8.6	18.09	-17.03
3	198	-6.52	20.52	-20.74
3	201	-7.88	19.09	-24.7
3	204	-8.32	24.24	-21.69
3	207	-8.09	17.71	-27.99
3	210	-8.54	24.27	-25.5
3	213	-3.46	20.81	-27.96
3	216	-5.88	25.17	-23.86
3	219	-10.39	21.48	-25.08
3	222	-12.05	22.37	-22.17
3	225	-7.66	21.69	-22.82
3	228	-10.29	23.96	-17.88
3	231	-13.05	20.03	-19.03
3	234	-14.42	23.88	-14.52
3	237	-18.18	23.85	-10.5
3	240	-18.97	19.62	-8.7
3	243	-17.68	18.1	-2.85
3	246	-13.43	17.6	-3.87
3	249	-11.7	18.98	-2.57
3	252	-11.93	20.6	-1.75
3	255	-11.14	23.48	-6.85
3	258	-11.2	26.82	-6.88
3	261	-11.87	27.99	-14.17
3	264	-14.59	32.23	-9.84
3	267	-15.48	27.41	-23.04
3	270	-18.93	32.74	-14.36
3	273	-23.03	26.37	-22.14
3	276	-23.44	25.29	-17.24
3	279	-21.45	16.9	-20.15
3	282	-18.26	16.9	-16.58
3	285	-12.98	12.39	-18.78
3	288	-11.28	14.31	-13.5
3	291	-12.53	10.63	-11.83
3	294	-14.43	14.07	-8.11
3	297	-14.54	14.61	-13.13
3	300	-15.58	18.64	-10.66
3	303	-14.75	17.97	-14.14
3	306	-12.07	22.13	-12.69
3	309	-7.02	20.69	-17.45
3	312	-6.08	23.06	-14.32
3	315	-7.17	18.3	-19.32
3	318	-7.1	20.1	-18.06
3	321	-6.92	13.9	-25.09
3	324	-11.19	17.38	-22.75
3	327	-16.98	14.79	-25.93
3	330	-18.16	16.32	-14.23
3	333	-15.03	19.64	-19.17
3	336	-11.91	22.96	-24.1
3	339	-8.3	24.99	-22.08
3	342	-4.7	27.01	-20.06
3	408	-10.82	20.64	-9.87
3	411	-13.98	21.21	-8.52
3	414	-12.43	23.49	-8.37
3	417	-15.86	19.73	-12.85
3	420	-15.42	21.33	-8.73
3	423	-12.39	19.68	-12.7
3	426	-6.81	25.95	-12.54
3	429	-7.28	28.08	-19.45
3	432	-9.33	30.89	-20.79
3	435	-15.13	24.78	-24.79
3	438	-15.12	24.12	-25.28
3	441	-12.54	23.09	-25.94
3	444	-15.34	25.32	-22.98
3	447	-19.49	20.9	-25.42
3	450	-17.91	27.26	-22.29
3	453	-17.44	24.63	-30.18
3	456	-23.09	28.5	-24.71
3	459	-28.88	17.42	-26.59
3	462	-26.75	18.39	-24.59
3	465	-26.24	11.38	-26.47
3	468	-29.07	12.51	-17.75
3	471	-30.37	7.9	-14.56
3	474	-27.63	11.4	-12.18
3	477	-22.93	11.42	-17.46
3	480	-21.23	16.89	-15.98
3	483	-21.12	14.35	-21.23
3	486	-18.39	18.35	-22.38
3	489	-20.22	16.99	-27.35
3	492	-19.79	20.37	-25.74
3	495	-19.04	21.54	-26.49
3	498	-18.3	22.7	-27.25
6	0	5.28	18.59	-29.76
6	3	6.2	21.2	-27.38
6	6	7.12	23.82	-25.0
6	9	8.52	20.5	-25.94
6	12	9.91	17.17	-26.89
6	15	5.93	19.97	-26.88
6	18	1.94	22.77	-26.87
6	21	2.72	27.11	-24.34
6	24	3.5	31.45	-21.8
6	27	-0.46	35.94	-20.82
6	30	-4.42	40.42	-19.84
6	84	-9.95	15.06	-14.57
6	87	-10.1	16.12	-17.14
6	90	-10.26	17.18	-19.71
6	93	-10.52	17.04	-17.24
6	96	-10.78	16.9	-14.77
6	99	-14.01	15.28	-14.36
6	102	-17.25	13.66	-13.95
6	105	-17.88	13.41	-14.62
6	108	-18.5	13.16	-15.29
6	111	-18.51	13.69	-15.23
6	114	-18.52	14.23	-15.17
6	117	-18.36	16.93	-15.83
6	120	-18.19	19.64	-16.49
6	123	-18.52	20.73	-15.92
6	126	-18.84	21.83	-15.34
6	129	-19.76	22.72	-15.12
6	132	-20.68	23.62	-14.9
6	135	-21.15	22.55	-14.96
6	138	-21.62	21.48	-15.02
6	141	-19.5	21.41	-16.11
6	144	-17.38	21.35	-17.2
6	147	-16.65	20.65	-19.05
6	150	-15.91	19.95	-20.91
6	153	-15.29	22.29	-19.5
6	156	-14.67	24.62	-18.09
6	159	-17.1	25.13	-18.72
6	162	-19.53	25.64	-19.34
6	165	-18.87	26.34	-18.59
6	168	-18.21	27.05	-17.84
6	171	-19.73	25.25	-15.32
6	174	-21.25	23.45	-12.79
6	177	-20.9	20.68	-12.47
6	180	-20.56	17.92	-12.15
6	183	-19.51	16.01	-12.08
6	186	-18.46	14.09	-12.01
6	189	-13.81	13.06	-15.51
6	192	-9.16	12.02	-19.02
6	195	-9.52	14.7	-18.88
6	198	-9.88	17.38	-18.73
6	201	-9.77	19.33	-19.82
6	204	-9.66	21.29	-20.9
6	207	-9.06	23.01	-23.93
6	210	-8.46	24.73	-26.95
6	213	-8.04	24.44	-25.98
6	216	-7.62	24.14	-25.01
6	219	-9.59	23.28	-24.42
6	222	-11.55	22.42	-23.83
